ISPREMIER,AGE21PLUSINDICATOR,AGE18TO21INDICATOR,AGE13TO18INDICATOR,GENDERCODE,BIRTHDATE,LOYALTYEMAILOFFEROPTININDICATOR,REWARDSEMAILOPTININDICATOR,REWARDSMOBILEOPTININDICATOR,REWARDSSMSOPTININDICATOR,THEATREMOBILEOFFEROPTININDICATOR,THEATRESMSOFFEROPTININDICATOR,LIFETIMEAWARDSEARNEDAMOUNT,LIFETIMESPENDAMOUNT,ONLINEFEESWAIVEDAMOUNT,ESTIMATEDINCOMERANGE,ESTIMATEDHOMEMARKETVALUERANGE,CHILDRENPRESENCE,HASFREQUENTVISITTHEATRENUMBER,TICKETQTYSUM,TICKETBALANCEDUESUM,CONCQTYSUM,CONCLOYDISCOUNTAMTSUM,CONCBALANCEDUESUM
0,0,1,0,3,3/13/1996,1,1,0,0,0,0,0,3.48,0,0,19,3,0,0,0,3,0,17.89
0,0,1,0,3,6/30/1997,1,1,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0
0,0,0,1,3,9/13/1999,1,1,0,0,0,0,0,3.78,0,0,19,3,0,3,18.87,0,0,0
0,0,0,1,3,6/30/2000,1,1,1,0,1,0,0,2.86,0,0,19,3,0,0,0,2,0,14.84
0,0,0,1,3,11/9/2001,1,1,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0
0,1,0,0,0,2/25/1964,0,0,0,0,0,0,0,14,6.25,0,19,3,0,5,74.5,0,0,0
0,1,0,0,0,6/10/1971,1,1,1,0,1,0,0,2.82,0,0,19,3,0,0,0,2,0,14.56
0,1,0,0,0,2/14/1974,1,1,0,0,0,0,0,2.82,0,0,19,3,0,0,0,2,0,14.6
0,1,0,0,0,9/20/1979,1,1,0,0,0,0,0,10.4,2.5,0,19,3,0,2,26.98,0,0,0
0,1,0,0,0,2/2/1985,1,1,0,0,0,0,0,10.92,2.5,0,19,3,0,2,29.58,0,0,0
0,1,0,0,0,10/1/1985,1,1,1,0,1,0,0,8.17,0,0,19,3,1,2,14.51,0,0,0
0,1,0,0,0,9/11/1987,1,1,0,0,0,0,0,15.52,5,0,19,3,0,4,52.56,4,0,30.23
0,1,0,0,0,11/7/1993,1,1,0,0,0,0,0,7,2.5,0,19,3,1,2,34.98,0,0,0
0,1,0,0,0,11/27/1993,1,1,0,0,0,0,50,421.8,20,0,19,3,1,18,210.9,0,0,0
0,1,0,0,1,8/8/1943,0,1,0,0,0,0,0,13.1,3.75,0,19,3,0,3,40.47,0,0,0
0,1,0,0,1,7/24/1951,1,1,0,0,0,0,95,956.87,2,0,19,3,0,0,0,0,0,0
1,1,0,0,1,9/15/1957,1,0,0,0,0,0,0,0,0,0,19,3,0,3,35.97,0,0,0
0,1,0,0,1,5/18/1971,0,0,0,0,0,0,0,2.42,1.25,0,19,3,0,1,12.09,0,0,0
1,1,0,0,1,11/29/1975,1,1,1,0,1,0,0,0,0,0,19,3,0,0,0,0,0,0
0,1,0,0,1,10/14/1976,1,1,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0
0,1,0,0,1,9/26/1984,1,1,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0
0,1,0,0,1,11/24/1984,0,0,0,0,0,0,0,38.92,1,0,19,3,1,12,194.48,0,0,0
1,1,0,0,1,9/1/1988,0,0,0,0,0,0,0,22.4,7.5,0,19,3,0,7,77.46,0,0,0
1,1,0,0,3,11/7/1948,1,1,1,0,1,0,0,30.52,0,0,19,3,0,18,71.82,13,0,64.19
1,1,0,0,3,11/19/1956,1,1,1,0,1,0,205,2042.73,0,0,19,3,0,13,79.92,9,-2,53.32
0,1,0,0,3,10/21/1966,1,1,1,0,1,0,0,10.8,0,0,19,1,1,4,45.96,6,0,25.99
0,1,0,0,3,7/25/1967,1,1,0,0,0,0,0,8.88,0,0,19,3,0,0,0,8,0,47.95
0,1,0,0,3,3/30/1970,0,0,0,0,0,0,0,11.8,2,0,19,3,0,2,33.98,0,0,0
1,1,0,0,3,5/8/1972,0,1,1,0,1,0,30,324.06,7,0,19,3,0,12,131.53,6,-1.5,38.77
0,1,0,0,3,9/7/1972,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0
0,1,0,0,3,9/15/1972,0,0,0,0,0,0,160,1605.62,0,0,19,3,1,0,0,0,0,0
0,1,0,0,3,3/31/1973,1,1,0,0,0,0,110,1009.1,22,0,19,1,0,1,15.49,1,0,5.43
1,1,0,0,3,3/9/1975,1,1,0,0,0,0,120,1108.2,20,0,19,3,0,6,63.94,3,-2,20.01
1,1,0,0,3,4/5/1975,1,1,1,0,1,0,55,594.86,43.5,0,19,3,0,35,336.21,4,-1,28.67
0,1,0,0,3,11/15/1975,1,1,0,0,0,0,0,7.5,0,0,19,0,0,3,37.47,0,0,0
1,1,0,0,3,4/3/1980,1,1,1,0,1,0,0,17.4,0,0,19,3,0,12,144.88,7,-2,40.95
0,1,0,0,3,5/29/1985,1,1,0,0,0,0,35,205.44,0,0,19,3,0,4,27.16,0,0,0
0,1,0,0,3,4/24/1986,1,1,0,0,0,0,10,123.79,0,0,19,3,1,3,38.97,4,0,30.44
0,1,0,0,3,7/24/1986,1,1,0,0,0,0,0,11.46,0,0,19,3,0,2,34,3,0,24.27
0,1,0,0,3,10/30/1986,1,1,1,0,1,0,0,0,0,0,19,3,0,0,0,0,0,0
0,1,0,0,3,1/29/1987,1,1,0,0,0,0,0,2.66,0,0,19,3,0,1,13.29,0,0,0
0,1,0,0,3,4/19/1989,1,1,0,0,0,0,0,30.92,0,0,19,3,0,0,0,3,0,22.15
1,1,0,0,3,1/1/1990,1,1,1,0,1,0,0,5.48,0,0,19,3,0,5,32.45,6,-1,42.58
0,1,0,0,3,12/1/1991,0,1,0,0,0,0,0,7,1.25,0,19,3,0,1,10.99,0,0,0
0,1,0,0,3,5/5/1994,1,1,0,0,0,0,0,2.84,0,0,19,3,0,1,14.19,0,0,0
0,0,1,0,3,10/31/1995,1,1,0,0,0,0,0,9.98,0,8,5,3,0,4,49.74,0,0,0
0,0,1,0,3,7/31/1996,1,1,1,0,1,0,0,4,0,8,5,1,0,0,0,4,0,21.39
0,1,0,0,0,2/2/1948,1,1,0,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0
0,1,0,0,0,7/7/1964,1,1,1,0,1,0,0,2.76,0,8,5,1,0,0,0,6,0,15.12
0,1,0,0,0,12/4/1964,1,1,0,0,0,0,0,6.8,0,8,5,1,0,1,8.99,0,0,0
0,1,0,0,0,7/19/1966,1,1,1,0,1,0,0,18.04,0,8,5,1,1,4,41.92,5,0,27.79
1,1,0,0,0,9/9/1971,1,1,1,0,1,0,390,3613.39,4,8,5,1,0,12,118.38,27,-2,163.57
0,1,0,0,0,12/12/1973,1,1,0,0,0,0,0,17.78,2.5,8,5,0,0,4,32.54,2,0,9.64
0,1,0,0,0,4/7/1979,0,1,0,0,0,0,0,2.48,2.5,8,5,1,0,2,12.88,0,0,0
0,1,0,0,0,12/22/1981,1,1,0,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0
0,1,0,0,0,12/7/1986,1,1,0,0,0,0,0,6.6,0,8,5,0,0,2,8.64,0,0,0
0,1,0,0,0,3/11/1988,1,1,0,0,0,0,0,1.2,0,8,5,1,0,0,0,2,0,6.47
1,1,0,0,1,1/27/1955,1,1,0,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0
0,1,0,0,3,8/14/1943,1,1,0,0,0,0,0,2,0,8,5,3,0,1,3.99,0,0,0
1,1,0,0,3,2/11/1946,1,1,1,0,1,0,124,1009.4,2,8,5,0,0,2,10.84,5,-1.5,32.66
0,1,0,0,3,9/26/1946,1,1,0,0,0,0,0,1.62,0,8,5,1,0,0,0,1,0,8.76
0,1,0,0,3,5/3/1953,1,1,1,0,1,0,0,0.78,0,8,5,1,1,2,9.94,1,0,3.89
0,1,0,0,3,7/27/1961,1,1,0,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0
0,1,0,0,3,1/13/1962,0,1,0,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0
0,1,0,0,3,1/1/1964,1,1,0,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0
0,1,0,0,3,9/11/1966,1,1,0,0,0,0,0,4.6,2.5,8,5,0,1,2,24.58,0,0,0
0,1,0,0,3,7/25/1968,1,1,1,0,1,0,0,11.12,0,8,5,1,0,3,41.97,3,0,19.96
0,1,0,0,3,1/29/1979,1,1,0,0,1,0,0,25.14,0,8,5,1,1,6,44.09,7,0,26.8
0,1,0,0,3,6/25/1987,1,1,1,0,0,0,190,1789.28,29,8,5,1,1,18,115.08,25,0,115.73
0,1,0,0,3,12/5/1987,1,1,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0
0,1,0,0,3,1/15/1993,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0
0,1,0,0,3,10/2/1994,0,1,0,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0
0,0,1,0,3,10/23/1995,1,1,1,0,1,0,0,0,0,2,5,1,0,0,0,0,0,0
0,1,0,0,0,11/25/1950,0,0,0,0,0,0,0,5.1,3.75,2,5,3,0,3,27.57,0,0,0
0,1,0,0,0,9/11/1978,1,1,0,0,0,0,0,1.2,0,2,5,0,0,0,0,2,0,6.41
0,1,0,0,0,12/5/1980,1,1,0,0,0,0,0,0,0,2,5,1,1,3,16.47,1,0,0
0,1,0,0,0,3/15/1983,1,1,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0
1,1,0,0,0,9/24/1985,1,1,0,0,0,0,0,0,0,2,5,1,0,4,41.96,0,0,0
0,1,0,0,0,11/27/1986,1,1,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0
0,1,0,0,0,3/16/1989,1,1,0,0,0,0,50,500,13,2,5,1,0,0,0,0,0,0
0,1,0,0,0,12/31/1992,1,1,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0
0,1,0,0,0,2/5/1993,1,1,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0
1,1,0,0,1,4/28/1965,1,1,0,0,0,0,0,7.42,0,2,5,1,0,2,12.96,12,-2,61.54
1,1,0,0,3,7/4/1959,1,1,0,0,0,0,10,106.6,0,2,5,1,0,6,48.34,4,-2.5,30.43
0,1,0,0,3,6/1/1962,0,1,0,0,0,0,0,38.73,7.5,2,5,1,1,10,88.79,0,0,0
1,1,0,0,3,7/9/1968,1,1,1,0,1,0,0,19.62,3.75,2,5,1,0,10,80.6,12,-2,85.36
1,1,0,0,3,6/12/1969,1,1,1,0,1,0,0,0,0,2,5,1,0,1,14.51,0,0,0
0,1,0,0,3,9/6/1972,1,1,0,0,0,0,50,508.7,0,2,5,3,0,2,17.94,4,0,1.56
1,1,0,0,3,12/4/1972,1,1,1,0,1,0,70,607.92,0,2,5,1,0,5,73.56,21,-2,104.64
0,1,0,0,3,9/18/1973,0,1,0,0,0,0,0,4.54,2.5,2,5,3,1,2,23.74,0,0,0
0,1,0,0,3,2/11/1976,1,1,0,0,0,0,40,409.4,0,2,5,1,0,4,29.18,3,0,21.63
0,1,0,0,3,9/15/1978,1,1,0,0,0,0,10,112.88,0,2,5,1,0,2,22.5,4,-8.49,20.1
0,1,0,0,3,12/11/1980,1,1,1,0,1,0,0,4,0,2,5,1,1,5,26.95,20,0,79.72
0,1,0,0,3,12/12/1983,1,1,1,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0
1,1,0,0,3,12/30/1984,0,0,0,0,0,0,0,12.9,10,2,5,1,0,19,180.06,14,-2.5,73.62
0,1,0,0,3,1/8/1987,1,0,1,0,1,0,0,7.2,0,2,5,0,0,3,38.95,0,0,0
0,1,0,0,3,6/30/1990,1,1,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0
0,1,0,0,3,5/20/1991,0,0,0,0,0,0,20,206.55,0,2,5,0,0,0,0,6,0,35.4
0,1,0,0,3,6/14/1994,1,1,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,0
0,0,1,0,3,10/22/1996,1,1,1,0,1,0,0,0,0,3,5,1,0,0,0,0,0,0
0,0,1,0,3,1/4/1997,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0
1,1,0,0,0,6/6/1964,1,0,1,0,1,0,0,38.92,0,3,5,1,0,18,150.39,14,-2,87.46
1,1,0,0,0,5/23/1971,1,1,0,0,0,0,0,15.12,0,3,5,1,0,4,38.5,12,0,29.48
0,1,0,0,0,7/21/1972,1,1,0,0,0,0,0,25.8,0,3,5,1,1,9,83.83,0,0,0
0,1,0,0,0,10/22/1972,1,1,1,0,1,0,0,6.48,0,3,5,1,0,0,0,6,0,35.16
0,1,0,0,0,2/5/1973,1,1,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0
1,1,0,0,0,11/25/1973,1,1,1,0,1,0,45,420.98,0,3,5,1,0,2,34.98,2,-1.5,14.69
0,1,0,0,0,4/27/1978,1,1,1,0,1,0,230,2304.53,2.5,3,5,1,0,5,61.73,4,0,25.96
1,1,0,0,0,1/28/1979,1,1,1,0,1,0,0,10.22,0,3,5,1,0,2,12.82,2,0,15.08
0,1,0,0,0,11/19/1979,1,1,0,0,1,0,0,0,0,3,5,1,0,0,0,0,0,0
0,1,0,0,0,1/18/1980,1,1,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0
1,1,0,0,0,11/14/1991,1,1,1,0,1,0,0,0,0,3,5,3,0,3,10.79,0,0,0
0,1,0,0,1,5/14/1958,0,0,0,0,0,0,0,2.56,1.25,3,5,3,0,1,13.44,0,0,0
1,1,0,0,3,3/17/1928,1,1,1,0,1,0,0,16.38,0,3,5,0,0,7,47.78,9,-1,64.19
0,1,0,0,3,10/1/1939,1,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0
0,1,0,0,3,3/21/1952,1,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0
0,1,0,0,3,8/21/1952,1,1,0,0,0,0,15,48.77,0,3,5,0,0,2,21.42,3,0,13.1
1,1,0,0,3,9/19/1952,1,1,1,0,1,0,0,31.56,0,3,5,1,0,14,63.4,17,-2,113.59
0,1,0,0,3,9/21/1960,1,1,0,0,0,0,0,4,0,3,5,1,0,2,21.68,0,0,0
0,1,0,0,3,11/18/1964,1,1,0,0,0,0,5,73,0,3,5,3,0,16,180.34,0,0,0
0,1,0,0,3,1/1/1965,1,1,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0
0,1,0,0,3,9/24/1968,1,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0
1,1,0,0,3,1/2/1969,1,1,1,0,1,0,0,8.1,3.75,3,5,1,0,3,40.47,0,0,0
0,1,0,0,3,9/22/1975,1,1,0,0,0,0,0,14.46,0,3,5,1,1,10,99.5,3,0,19.78
0,1,0,0,3,4/16/1977,1,1,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0
0,1,0,0,3,11/20/1977,1,1,1,0,1,0,0,12.2,0,3,5,3,1,4,38.94,0,0,0
0,1,0,0,3,1/16/1978,1,1,0,0,0,0,230,2264.24,82,3,5,0,1,24,255.21,3,0,14.67
0,1,0,0,3,6/21/1978,1,1,1,0,1,0,0,34.52,0,3,5,3,1,11,51.89,11,0,75.49
1,1,0,0,3,1/22/1979,1,1,1,0,1,0,0,6.8,0,3,5,1,0,8,38.16,6,-1.5,39.38
0,1,0,0,3,8/3/1979,1,1,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0
0,1,0,0,3,2/5/1980,1,1,1,0,1,0,0,2.16,0,3,5,1,0,0,0,10,0,36.31
0,1,0,0,3,11/16/1982,1,1,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0
0,1,0,0,3,5/30/1985,1,1,0,0,0,0,0,2.88,3.75,3,5,1,0,3,15.57,0,0,0
0,1,0,0,3,2/15/1988,1,1,0,0,0,0,0,8.3,0,3,5,3,0,2,16.58,0,0,0
0,1,0,0,3,12/28/1992,0,1,0,0,0,0,0,7.8,2.5,3,5,1,0,2,15.12,0,0,0
0,0,1,0,0,1/26/1996,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,0,1,0,0,12/6/1997,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,0,1,0,3,11/23/1995,1,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
0,0,1,0,3,11/26/1996,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,0,0,0,3,11/17/2016,1,1,0,0,0,0,50,508.54,0,4,5,0,1,0,0,17,-1.5,64.58
0,1,0,0,0,8/12/1947,1,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
0,1,0,0,0,8/18/1955,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
1,1,0,0,0,10/18/1955,0,0,0,0,0,0,70,677.04,10,4,5,3,0,3,21.09,11,-1,38.51
1,1,0,0,0,12/2/1961,1,1,0,0,1,0,0,7,2.5,4,5,0,0,4,32.42,10,-1.5,52
0,1,0,0,0,8/3/1963,1,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
0,1,0,0,0,11/4/1963,1,1,1,0,1,0,0,2.12,0,4,5,0,1,2,10.58,0,0,0
0,1,0,0,0,9/16/1965,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
1,1,0,0,0,12/1/1965,1,1,1,0,1,0,0,15.5,1.25,4,5,1,1,6,76.8,18,-2,84.88
0,1,0,0,0,10/10/1967,1,1,1,0,1,0,0,1.62,0,4,5,1,0,0,0,1,0,8.58
0,1,0,0,0,10/14/1967,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,1,0,0,0,5/14/1968,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,1,0,0,0,12/28/1973,1,1,0,0,0,0,0,10.4,7.5,4,5,1,0,6,29.16,0,0,0
0,1,0,0,0,4/4/1974,1,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
0,1,0,0,0,5/16/1974,1,1,0,0,0,0,0,6.54,0,4,5,3,0,1,8.19,0,0,0
0,1,0,0,0,8/1/1974,1,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
0,1,0,0,0,4/28/1977,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,1,0,0,0,11/18/1977,1,1,1,0,1,0,0,2.8,0,4,5,0,0,0,0,2,0,15.39
1,1,0,0,0,2/19/1978,1,1,1,0,1,0,10,114.4,3.75,4,5,1,0,3,47.38,2,-1,12.32
0,1,0,0,0,11/22/1978,1,1,0,0,0,0,0,9,5,4,5,1,0,4,21.36,0,0,0
0,1,0,0,0,8/16/1983,0,0,0,0,0,0,0,9.8,2.5,4,5,1,0,2,23.98,0,0,0
0,1,0,0,0,9/13/1985,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,1,0,0,0,9/27/1986,0,0,0,0,0,0,15,-0.65,5,4,5,3,0,4,52.96,0,0,0
0,1,0,0,0,6/2/1987,0,0,0,0,0,0,0,14.2,2.5,4,5,3,0,2,22.46,0,0,0
0,1,0,0,0,7/6/1989,1,1,1,0,1,0,0,3.6,0,4,5,1,1,9,37.91,4,0,25.47
0,1,0,0,0,8/10/1989,0,0,0,0,0,0,0,13,0,4,5,3,1,8,64.84,0,0,0
1,1,0,0,0,12/12/1989,1,0,0,0,0,0,145,1383.3,24,4,5,1,0,6,68.94,3,-2,18.53
0,1,0,0,0,9/9/1992,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,1,0,0,1,10/14/1958,0,0,0,0,0,0,0,2.19,1.25,4,5,3,1,1,6.17,2,0,5.42
0,1,0,0,1,5/27/1961,1,1,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0
0,1,0,0,1,3/18/1992,1,1,0,0,0,0,20,216.66,0,4,5,1,0,3,27.29,8,0,35.08
0,1,0,0,1,10/17/1995,1,1,0,0,1,0,0,16.24,0,4,5,1,1,5,55.37,0,0,0
0,1,0,0,3,7/24/1951,0,0,0,0,0,0,0,8,2.5,4,5,1,0,2,16.22,0,0,0
0,1,0,0,3,8/23/1954,1,1,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
0,1,0,0,3,1/13/1955,1,1,0,0,0,0,0,1.5,0,4,5,1,0,0,0,1,0,8.01
0,1,0,0,3,10/23/1957,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,1,0,0,3,9/27/1959,1,1,1,0,1,0,0,3.54,0,4,5,1,0,0,0,3,0,18.83
0,1,0,0,3,10/17/1965,1,1,0,0,0,0,30,313,0,4,5,0,0,3,16.04,0,0,0
0,1,0,0,3,5/12/1966,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,1,0,0,3,4/11/1967,1,1,0,0,0,0,0,22,0,4,5,1,0,4,43.96,0,0,0
0,1,0,0,3,7/10/1967,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
1,1,0,0,3,6/11/1969,1,1,1,0,1,0,70,609.54,5.5,4,5,1,0,0,0,19,-1,85.11
1,1,0,0,3,3/9/1971,1,1,1,0,1,0,193.25,1870.04,4,4,5,1,0,14,183.31,24,0,123.12
0,1,0,0,3,4/23/1971,1,1,1,0,1,0,0,34.14,0,4,5,1,0,0,0,4,0,19.7
0,1,0,0,3,5/10/1971,1,1,0,0,0,0,90,709.5,0,4,5,1,0,3,24.33,0,0,0
0,1,0,0,3,7/24/1972,1,1,0,0,0,0,0,6.98,0,4,5,3,0,4,34.86,0,0,0
0,1,0,0,3,10/31/1972,1,1,0,0,0,0,0,6.6,3.75,4,5,1,1,3,35.7,0,0,0
0,1,0,0,3,8/7/1973,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,1,0,0,3,2/11/1974,0,0,0,0,0,0,0,6,3.75,4,5,0,0,3,31.08,0,0,0
0,1,0,0,3,2/15/1974,0,0,0,0,0,0,260,2614.9,0,4,5,3,1,7,34.17,12,-3,78.82
0,1,0,0,3,3/16/1974,1,1,0,0,0,0,20,207.68,11,4,5,1,0,0,0,0,0,0
0,1,0,0,3,6/10/1975,1,1,0,0,0,0,0,10.92,0,4,5,1,0,2,15.14,3,0,16.88
1,1,0,0,3,2/22/1976,1,1,1,0,1,0,0,16.46,0,4,5,1,0,4,39.56,18,-2.5,125.3
0,1,0,0,3,4/19/1976,1,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,1,0,0,3,7/28/1976,0,1,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
1,1,0,0,3,3/20/1977,1,1,1,0,1,0,0,25.8,3.75,4,5,1,1,10,215.9,0,0,0
0,1,0,0,3,8/1/1978,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,1,0,0,3,3/17/1980,1,1,1,0,1,0,0,4.5,0,4,5,1,0,0,0,4,0,24.05
0,1,0,0,3,1/1/1981,1,1,0,0,0,0,80,712.2,0,4,5,1,0,2,21.98,2,0,15.18
0,1,0,0,3,5/23/1982,1,1,0,0,0,0,0,8.9,3.75,4,5,1,0,3,20.95,0,0,0
0,1,0,0,3,6/16/1982,1,1,0,0,0,0,40,370.67,4.75,4,5,3,0,3,44.97,6,0,30.78
0,1,0,0,3,8/17/1982,1,1,0,0,0,0,0,39.35,0,4,5,1,0,9,78.61,0,0,0
0,1,0,0,3,2/9/1983,1,1,1,0,1,0,0,37.88,0,4,5,1,1,10,60.3,8,0,58.42
0,1,0,0,3,6/11/1984,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
0,1,0,0,3,8/22/1984,1,1,0,0,0,0,35,371.87,16,4,5,3,0,0,0,0,0,0
0,1,0,0,3,9/15/1984,1,1,1,0,1,0,0,3.5,0,4,5,1,1,2,19.08,0,0,0
0,1,0,0,3,12/12/1984,1,1,1,0,1,0,0,6.48,0,4,5,1,1,2,17.54,3,0,17.96
0,1,0,0,3,8/25/1985,1,1,1,0,1,0,0,2.8,0,4,5,1,0,0,0,2,0,15.39
0,1,0,0,3,11/11/1985,1,1,0,0,0,0,0,6.9,3.75,4,5,3,1,3,36.54,0,0,0
1,1,0,0,3,11/14/1985,1,1,0,0,0,0,0,18.52,0,4,5,1,1,9,71.58,0,0,0
0,1,0,0,3,9/8/1986,1,1,1,0,1,0,0,12.7,0,4,5,1,0,2,21.74,3,0,20.11
0,1,0,0,3,10/4/1986,1,1,1,0,1,0,0,8.2,0,4,5,3,1,5,44.33,0,0,0
1,1,0,0,3,2/5/1989,1,1,1,0,1,0,0,2.8,0,4,5,0,0,5,49.27,8,-1.5,59.39
0,1,0,0,3,10/27/1989,1,1,0,0,0,0,70,701.37,8,4,5,1,1,6,65.72,0,0,0
0,1,0,0,3,5/15/1991,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0
0,1,0,0,3,8/10/1991,1,1,0,0,0,0,0,6.6,0,4,5,1,0,2,13.18,0,0,0
1,1,0,0,3,2/20/1992,1,1,1,0,1,0,20,202.28,2,4,5,3,0,0,0,2,0,12.48
1,1,0,0,3,1/28/1994,1,1,0,0,0,0,0,5.4,0,4,5,1,0,4,49.96,0,0,0
0,1,0,0,3,2/14/1995,1,1,0,0,0,0,0,6.8,0,4,5,0,0,1,9.53,0,0,0
0,0,1,0,0,3/21/1997,1,1,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0
0,0,0,1,0,3/24/1999,1,1,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0
0,0,0,1,0,7/27/2000,1,1,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0
0,0,0,1,0,9/27/2000,1,1,0,0,0,0,0,7.34,0,5,5,3,0,1,12.29,0,0,0
0,0,1,0,1,8/8/1997,1,1,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0
0,0,1,0,1,12/2/1997,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0
0,0,1,0,3,5/27/1995,1,1,0,0,0,0,0,34.05,0,5,5,1,0,0,0,14,0,72.02
0,0,1,0,3,5/9/1996,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0
0,0,1,0,3,5/12/1996,1,1,0,0,0,0,0,13.83,0,5,5,3,1,8,58.4,0,0,0
0,0,1,0,3,6/12/1996,1,1,0,0,0,0,0,4.32,0,5,5,1,0,0,0,3,0,23.36
1,0,0,0,3,7/7/2016,1,1,1,0,1,0,0,39.88,0,5,5,3,0,14,108.53,9,-3,63.4
0,1,0,0,0,11/17/1942,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
0,1,0,0,0,3/6/1949,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
0,1,0,0,0,8/31/1953,1,1,1,0,1,0,0,7.84,0,5,5,0,0,0,0,7,0,43.24
0,1,0,0,0,12/1/1959,0,1,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0
0,1,0,0,0,12/30/1962,1,1,1,0,1,0,0,53.4,0,5,5,0,1,22,256.3,0,0,0
1,1,0,0,0,12/29/1964,1,1,1,0,1,0,60,615.97,5,5,5,0,0,8,57.24,11,-1.5,65.75
0,1,0,0,0,3/11/1968,1,1,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0
0,1,0,0,0,4/3/1969,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
0,1,0,0,0,7/23/1969,1,1,1,0,1,0,0,7.76,0,5,5,1,0,2,14.92,0,0,0
1,1,0,0,0,5/2/1975,0,1,1,0,1,0,0,53.16,12.5,5,5,1,0,14,152.22,19,-2,119.26
0,1,0,0,0,7/14/1975,1,1,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0
